#=================================================================================================
# Title: Diffuser-assisted Photometric Follow-up Observations of the Neptune-sized planets K2-28b and K2-100b
# Authors: Stefansson et al. 2018
#=================================================================================================
# Columns:
# BJD_TDB                  - Barycentric Julian Day (BJD) (unit: d)
# rel_flux                 - Relative flux of the target star (unit: -)
# rel_flux_err             - Uncertainty in the relative flux of the target star (unit: -)
# model_time               - Model BJD_TDB axis (unit: d)
# model_flux               - Best-fit model flux (unit: -)
# residual                 - Residuals from best-fit transit fit (unit: -)
#=================================================================================================
# Notes: Diffuser-assisted observations of the transit of K2-100b with the 3.5m Telescope at
# Apache Point Observatory
#=================================================================================================
BJD_TDB	model_flux	model_time	rel_flux	rel_flux_err	residual
2457828.630588	1.0	2457828.630588	0.9993906537725252	0.0005787222426662987	-0.0006093462274749939
2457828.630781	1.0	2457828.630781	0.9994629200809048	0.0005770977449387153	-0.0005370799190951292
2457828.6309720003	1.0	2457828.6309720003	1.0003090914526651	0.0005778812711165276	0.0003090914526653332
2457828.631165	1.0	2457828.631165	0.9990285085741216	0.0005761206382855977	-0.00097149142587849
2457828.631357	1.0	2457828.631357	1.0001898002307281	0.0005758092060250113	0.00018980023072789895
2457828.631564	1.0	2457828.631564	1.0007173156193645	0.0005759537019296838	0.0007173156193642782
2457828.631755	1.0	2457828.631755	0.9991145782241602	0.0005751080555547633	-0.0008854217758398342
2457828.631947	1.0	2457828.631947	0.9984583189587066	0.0005746026257794997	-0.0015416810412932636
2457828.632139	1.0	2457828.632139	0.9991645389716076	0.0005750501144418407	-0.0008354610283922702
2457828.632336	1.0	2457828.632336	1.0009250723884	0.0005756663140632624	0.0009250723884000057
2457828.632528	1.0	2457828.632528	1.0000466297391268	0.0005756788228694598	4.662973912683554e-05
2457828.632721	1.0	2457828.632721	0.9996444961990508	0.0005751554567333527	-0.00035550380094928613
2457828.632913	1.0	2457828.632913	0.999453458728116	0.0005746582690246396	-0.0005465412718841378
2457828.633104	1.0	2457828.633104	1.0002695916021307	0.0005746218572786028	0.0002695916021306921
2457828.633297	1.0	2457828.633297	1.000566671122188	0.0005752835602553115	0.0005666711221878894
2457828.633488	1.0	2457828.633488	1.0008864159641322	0.0005756777599459619	0.0008864159641319703
2457828.63368	1.0	2457828.63368	0.999906471501397	0.0005759378785482781	-9.35284986030016e-05
2457828.633874	1.0	2457828.633874	0.9996953749183178	0.0005757178265430532	-0.0003046250816820528
2457828.634066	1.0	2457828.634066	1.0011423937159645	0.0005756178723963192	0.0011423937159644735
2457828.634258	1.0	2457828.634258	1.00038663044899	0.0005748777426139273	0.00038663044899012183
2457828.63445	1.0	2457828.63445	1.0002786698916213	0.0005745292192237679	0.00027866989162128597
2457828.634832	1.0	2457828.634832	1.000334041583407	0.0005747516582200211	0.00033404158340699647
2457828.635025	1.0	2457828.635025	1.0002354629670425	0.0005752865005343602	0.00023546296704246567
2457828.635408	1.0	2457828.635408	0.9999534995831596	0.0005732131998978936	-4.650041684040041e-05
2457828.635601	1.0	2457828.635601	1.0005949110506096	0.0005725933422144813	0.0005949110506096034
2457828.635793	1.0	2457828.635793	1.0006585814376354	0.0005723079997035169	0.0006585814376354192
2457828.635985	1.0	2457828.635985	1.0000980493546303	0.0005720649466938157	9.80493546305361e-05
2457828.636177	1.0	2457828.636177	1.0002938620436073	0.0005715197823749301	0.0002938620436072625
2457828.63637	1.0	2457828.63637	1.0000757424838915	0.0005713856205209803	7.574248389152771e-05
2457828.636562	1.0	2457828.636562	1.0004138355734196	0.000571035755348979	0.0004138355734195631
2457828.636754	1.0	2457828.636754	1.0001705401909853	0.0005707602838875157	0.00017054019098527995
2457828.636946	1.0	2457828.636946	1.0008109387145114	0.0005705716198111308	0.0008109387145114332
2457828.637138	1.0	2457828.637138	0.999626788048282	0.0005696042584796518	-0.0003732119517181332
2457828.637329	1.0	2457828.637329	1.0006392177879897	0.0005699155108395147	0.0006392177879894767
2457828.6375220004	1.0	2457828.6375220004	1.0000906717097855	0.0005698431765428702	9.067170978549477e-05
2457828.637714	1.0	2457828.637714	1.0000817159084352	0.0005693776900151251	8.171590843519816e-05
2457828.637905	1.0	2457828.637905	1.0000568430238483	0.0005693082130536864	5.684302384834085e-05
2457828.6380970003	1.0	2457828.6380970003	0.9997283105182776	0.0005690580266494041	-0.00027168948172229257
2457828.638289	1.0	2457828.638289	1.0001804318285683	0.0005690251095287925	0.000180431828568528
2457828.638481	1.0	2457828.638481	0.9992323458110416	0.0005686015231262338	-0.000767654188958522
2457828.638673	1.0	2457828.638673	0.9996418330456036	0.0005688924230361204	-0.0003581669543963884
2457828.6390580004	1.0	2457828.6390580004	1.000471083161518	0.0005694629406686313	0.0004710831615180045
2457828.63925	1.0	2457828.63925	0.9995802330177249	0.0005689423705798702	-0.00041976698227497167
2457828.639442	1.0	2457828.639442	0.9993325277102127	0.0005692376467141992	-0.0006674722897872519
2457828.639634	1.0	2457828.639634	0.9999653028999884	0.000568663032681696	-3.469710001158255e-05
2457828.639829	1.0	2457828.639829	1.0007732698103111	0.0005691884203660204	0.0007732698103111169
2457828.640021	1.0	2457828.640021	0.9995522363840204	0.0005692930322535883	-0.0004477636159796461
2457828.640213	1.0	2457828.640213	0.9998023599679844	0.0005689338118226349	-0.0001976400320153893
2457828.640406	1.0	2457828.640406	0.999685328888534	0.0005682670094565122	-0.00031467111146588067
2457828.6405970003	1.0	2457828.6405970003	1.000195973038178	0.0005682507490999876	0.00019597303817797676
2457828.640789	1.0	2457828.640789	0.99985840062242	0.0005681610715349688	-0.00014159937757995958
2457828.640981	1.0	2457828.640981	1.000431102252346	0.0005683067819633275	0.000431102252345994
2457828.641173	1.0	2457828.641173	1.0003361320710724	0.0005681962727645787	0.0003361320710724147
2457828.641365	1.0	2457828.641365	1.0002661052306163	0.0005679052008922038	0.0002661052306165424
2457828.641557	1.0	2457828.641557	0.9984612185415974	0.0005664665921831019	-0.0015387814584025827
2457828.64175	1.0	2457828.64175	0.9996086364179844	0.0005667791611770709	-0.00039136358201541377
2457828.641941	1.0	2457828.641941	0.9999498190157008	0.0005665386574188987	-5.0180984299208475e-05
2457828.642134	1.0	2457828.642134	0.9986163798989004	0.0005658569607553637	-0.001383620101099603
2457828.642325	1.0	2457828.642325	1.0002051211158651	0.0005660731440957101	0.00020512111586534762
2457828.642517	1.0	2457828.642517	1.0012380223124302	0.0005668351918542932	0.0012380223124301981
2457828.642709	1.0	2457828.642709	0.9998199458183308	0.000566353575950845	-0.00018005418166944231
2457828.6429	1.0	2457828.6429	1.0010689277062077	0.0005663801572820844	0.0010689277062074787
2457828.643092	1.0	2457828.643092	1.0009122524316336	0.0005657991918916889	0.0009122524316336199
2457828.643284	1.0	2457828.643284	1.0006939890058553	0.0005657801784476259	0.0006939890058552668
2457828.643477	1.0	2457828.643477	0.9991381614664276	0.0005651753467059237	-0.0008618385335725787
2457828.643668	1.0	2457828.643668	1.0004630420933536	0.0005655723884917374	0.00046304209335357166
2457828.64386	1.0	2457828.64386	1.001171475196044	0.0005658783151483753	0.0011714751960441028
2457828.6440520003	1.0	2457828.6440520003	0.9998891967972716	0.0005652309919954359	-0.00011080320272838227
2457828.644244	1.0	2457828.644244	1.000308214897084	0.0005651227808295693	0.0003082148970838805
2457828.644436	1.0	2457828.644436	1.0011231296868597	0.0005653074995716112	0.0011231296868596807
2457828.644628	1.0	2457828.644628	1.000095770652491	0.0005645730978766314	9.577065249066764e-05
2457828.64482	1.0	2457828.64482	1.0004030857631734	0.0005643180409260003	0.0004030857631733831
2457828.645012	1.0	2457828.645012	0.9997856263928748	0.0005639531202180287	-0.00021437360712517342
2457828.645204	1.0	2457828.645204	1.000267458810899	0.000564018996151169	0.0002674588108990683
2457828.645397	1.0	2457828.645397	1.0012767645375962	0.0005641831040908008	0.0012767645375961756
2457828.6455880003	1.0	2457828.6455880003	1.0010157127096215	0.0005641009437509707	0.0010157127096215304
2457828.64578	1.0	2457828.64578	1.0002715073615471	0.0005637461082994653	0.0002715073615469077
2457828.645972	1.0	2457828.645972	1.000593090125911	0.0005637577447360178	0.0005930901259110223
2457828.646164	1.0	2457828.646164	1.001134754371066	0.0005638342523288628	0.0011347543710660268
2457828.646356	1.0	2457828.646356	1.0012068692291345	0.0005638803660483903	0.0012068692291342664
2457828.64655	1.0	2457828.64655	1.0007936973296276	0.0005636793383970978	0.0007936973296276406
2457828.646742	1.0	2457828.646742	0.9997461011155406	0.0005630984331563811	-0.0002538988844593693
2457828.646934	1.0	2457828.646934	1.0001066887464245	0.0005632325130867562	0.0001066887464244992
2457828.647126	1.0	2457828.647126	1.0007737767479656	0.0005634835152549219	0.0007737767479656378
2457828.647318	1.0	2457828.647318	0.9996390700426993	0.0005629547208648193	-0.0003609299573006375
2457828.64751	1.0	2457828.64751	1.0008970414933618	0.0005631552227893065	0.0008970414933617832
2457828.647702	1.0	2457828.647702	1.0010123013273078	0.0005632212569080347	0.0010123013273077852
2457828.647894	1.0	2457828.647894	0.9992758206302984	0.0005626286391630022	-0.0007241793697017053
2457828.648086	1.0	2457828.648086	1.000346530844041	0.0005632263875646812	0.0003465308440409043
2457828.648278	1.0	2457828.648278	1.0000892309512572	0.0005631604094285183	8.923095125723535e-05
2457828.64847	1.0	2457828.64847	0.99938629914782	0.0005632228175515419	-0.0006137008521798215
2457828.648662	1.0	2457828.648662	0.9998936411826208	0.0005633629480509332	-0.00010635881737930396
2457828.648854	1.0	2457828.648854	1.0002068869619305	0.0005633828276792298	0.0002068869619302749
2457828.64905	1.0	2457828.64905	1.0002313527438829	0.0005639324019159575	0.0002313527438828622
2457828.649242	1.0	2457828.649242	0.9987591805871168	0.0005634384189998912	-0.0012408194128830097
2457828.649434	1.0	2457828.649434	0.9987963498628254	0.0005637305498091445	-0.0012036501371746056
2457828.649626	1.0	2457828.649626	1.0004851030563946	0.0005642213610634242	0.00048510305639459794
2457828.649818	1.0	2457828.649818	1.0002754664619629	0.0005649123235062785	0.00027546646196285884
2457828.65001	1.0	2457828.65001	0.9998061192892198	0.0005646312163424545	-0.0001938807107801921
2457828.650202	1.0	2457828.650202	1.0006747307681731	0.0005647768548489241	0.0006747307681731486
2457828.650586	1.0	2457828.650586	1.0000820693933654	0.0005638887399395925	8.206939336541375e-05
2457828.650778	1.0	2457828.650778	1.000173797285982	0.000563457633122945	0.00017379728598188038
2457828.6509700003	1.0	2457828.6509700003	1.0004132068106504	0.0005642182295921878	0.00041320681065037945
2457828.651162	1.0	2457828.651162	0.9992572656473296	0.0005643443629716989	-0.0007427343526704709
2457828.651354	1.0	2457828.651354	0.9993819339779009	0.0005638173407088954	-0.0006180660220991285
2457828.6515450003	1.0	2457828.6515450003	0.9993988667780656	0.0005639203330975465	-0.0006011332219344467
2457828.651743	1.0	2457828.651743	0.9997641616456722	0.0005639823831703742	-0.0002358383543279441
2457828.651942	1.0	2457828.651942	1.0001263603003177	0.0005641545831509791	0.00012636030031765166
2457828.652134	1.0	2457828.652134	1.0007110785749755	0.0005641368324669768	0.0007110785749755433
2457828.652519	1.0	2457828.652519	0.999912980733235	0.00056374069910818	-8.701926676502049e-05
2457828.6527110003	1.0	2457828.6527110003	0.9995634948249166	0.0005637822445801277	-0.0004365051750834237
2457828.652902	1.0	2457828.652902	0.9995367365652744	0.0005642794748780709	-0.0004632634347256914
2457828.653094	1.0	2457828.653094	1.0006286006897098	0.0005645153636118749	0.0006286006897098241
2457828.653286	1.0	2457828.653286	1.0000096624089645	0.000564853197993917	9.662408964494773e-06
2457828.653477	1.0	2457828.653477	0.999922286514452	0.0005648884990955112	-7.771348554785895e-05
2457828.653671	1.0	2457828.653671	0.9998140011494728	0.0005651225352700556	-0.00018599885052728027
2457828.653863	1.0	2457828.653863	0.9996828465932464	0.0005654504070102593	-0.0003171534067536453
2457828.654059	1.0	2457828.654059	0.999646452856022	0.0005647200189852793	-0.0003535471439781724
2457828.654251	1.0	2457828.654251	0.9981679410668376	0.0005637310062399682	-0.001832058933162295
2457828.654442	1.0	2457828.654442	1.0000574552370955	0.0005635466488452035	5.745523709554945e-05
2457828.654635	1.0	2457828.654635	0.9990550982600942	0.0005619694196758088	-0.0009449017399058012
2457828.654827	1.0	2457828.654827	0.9998357582840206	0.0005620568634321094	-0.00016424171597950732
2457828.655018	1.0	2457828.655018	1.000227475689278	0.0005617318576752082	0.000227475689277945
2457828.65521	1.0	2457828.65521	0.9997093613807134	0.0005611509497956301	-0.0002906386192866872
2457828.655405	1.0	2457828.655405	1.0005229807684914	0.0005612379257594854	0.0005229807684914434
2457828.655597	1.0	2457828.655597	0.9996749095502608	0.0005608545026489193	-0.00032509044973938467
2457828.655788	1.0	2457828.655788	1.000909768537136	0.0005613007510095246	0.0009097685371359797
2457828.655981	1.0	2457828.655981	1.0003661507486932	0.0005612150227853183	0.00036615074869317255
2457828.6561720003	1.0	2457828.6561720003	0.9994316866969974	0.0005606625488862367	-0.0005683133030025544
2457828.656364	1.0	2457828.656364	0.999508656686454	0.0005608183865497277	-0.0004913433135460553
2457828.656556	1.0	2457828.656556	1.000515794860956	0.0005610426822567859	0.000515794860955987
2457828.656748	1.0	2457828.656748	1.000761423732897	0.0005611279347974024	0.0007614237328970043
2457828.65694	1.0	2457828.65694	1.0002791452726922	0.0005607958959154157	0.0002791452726922383
2457828.657133	1.0	2457828.657133	1.0000603924080145	0.0005606497466587952	6.0392408014475756e-05
2457828.6573240003	1.0	2457828.6573240003	0.9996464928545636	0.0005604304157480061	-0.0003535071454363603
2457828.657517	1.0	2457828.657517	0.9994870509321896	0.0005606557978523027	-0.0005129490678104087
2457828.657709	1.0	2457828.657709	0.9999661157031584	0.0005611545504513977	-3.3884296841479866e-05
2457828.6579	1.0	2457828.6579	0.9996117161522712	0.0005611028561655035	-0.0003882838477287098
2457828.658094	1.0	2457828.658094	0.999496606873702	0.0005620995967861687	-0.0005033931262981016
2457828.658285	1.0	2457828.658285	0.9995942805598552	0.0005676999666835933	-0.00040571944014478056
2457828.658477	1.0	2457828.658477	0.9990653919577256	0.0005649802877154718	-0.0009346080422744095
2457828.6586700003	1.0	2457828.6586700003	0.9992241660539056	0.000570376561995834	-0.0007758339460944841
2457828.658862	1.0	2457828.658862	0.9997906788853544	0.0005697485945371973	-0.0002093211146456664
2457828.659053	1.0	2457828.659053	0.9994036145782558	0.000570746990740706	-0.0005963854217441168
2457828.659245	1.0	2457828.659245	1.0003184367659592	0.0005742054126170541	0.000318436765959218
2457828.659436	1.0	2457828.659436	0.9992764260666368	0.0005731172497068093	-0.0007235739333631973
2457828.659629	1.0	2457828.659629	0.9994088826298556	0.0005724716474458961	-0.0005911173701442786
2457828.659823	1.0	2457828.659823	0.9993611670931992	0.0005713830885726576	-0.0006388329068007793
2457828.660017	0.9999977292625808	2457828.660017	1.0007865451834463	0.0005730650607354309	0.0007888159208655487
2457828.6602080003	0.9999716475617928	2457828.6602080003	1.0003665609099142	0.0005706730663000804	0.00039491334812091766
2457828.660402	0.9999296657077064	2457828.660402	0.9992766108473456	0.0005666880050285537	-0.0006530548603607134
2457828.660594	0.9998779780204436	2457828.660594	1.0002031718417106	0.0005712460359731772	0.0003251938212669448
2457828.660785	0.9998194665256329	2457828.660785	0.9988281270784884	0.0005685769301205135	-0.0009913394471446901
2457828.660977	0.9997558032607644	2457828.660977	0.9996029237247718	0.0005708138958603338	-0.00015287953599241177
2457828.661169	0.9996893764578416	2457828.661169	0.999217961267675	0.0005738303680250657	-0.00047141519016646866
2457828.661361	0.9996223060799136	2457828.661361	0.9995445967666068	0.0005766967983778285	-7.770931330686182e-05
2457828.661555	0.9995562516898349	2457828.661555	0.9988084687773172	0.0005785684167812748	-0.0007477829125178692
2457828.661748	0.9994951185439108	2457828.661748	0.9995028068722618	0.0005831106755234036	7.688328350852203e-06
2457828.661941	0.9994427950844904	2457828.661941	0.9997014278224317	0.0005831752745161938	0.00025863273794146657
2457828.662132	0.9994108887427052	2457828.662132	1.0001197503170036	0.0005848731920324378	0.0007088615742982808
2457828.662324	0.9993954531027728	2457828.662324	0.9998887895273504	0.0005850038061602576	0.0004933364245776062
2457828.662516	0.999382083157208	2457828.662516	0.998606430596617	0.0005829746714112482	-0.0007756525605910891
2457828.6627080003	0.9993700721230568	2457828.6627080003	0.9975367857508348	0.0005882015356487122	-0.0018332863722220203
2457828.662899	0.9993591574714528	2457828.662899	0.9987965911754476	0.0005923039665056672	-0.0005625662960050404
2457828.663091	0.9993490285941629	2457828.663091	0.9990184373525274	0.0005929925572550364	-0.0003305912416355916
2457828.663284	0.9993395577935996	2457828.663284	0.999212561733782	0.0005946731841018956	-0.00012699605981769668
2457828.663476	0.999330738317958	2457828.663476	0.999654985329575	0.0005959877970010912	0.0003242470116170404
2457828.663668	0.999322439012702	2457828.663668	0.9992152997132958	0.0005900947077106982	-0.00010713929940586729
2457828.66386	0.9993145966901442	2457828.66386	0.9976619123635444	0.0005968552941122452	-0.001652684326599707
2457828.6640520003	0.9993071603685116	2457828.6640520003	1.0007485486078749	0.000589046646413037	0.0014413882393631285
2457828.664244	0.9993000883888968	2457828.664244	0.999639401142942	0.0005754655553635798	0.0003393127540453067
2457828.664436	0.999293345921002	2457828.664436	0.9974976443724872	0.0005724350968108838	-0.0017957015485149386
2457828.664628	0.9992869035824844	2457828.664628	0.9999494834659264	0.00057249286817333	0.0006625798834418718
2457828.66482	0.9992807362108072	2457828.66482	1.0001498425257789	0.0005705565621860854	0.0008691063149713907
2457828.665012	0.9992748220536508	2457828.665012	0.9993188862068246	0.0005701475895092675	4.406415317392831e-05
2457828.665204	0.9992691420661451	2457828.665204	0.9987960977681988	0.0005688223092815965	-0.00047304429794636777
2457828.665396	0.99926367958017	2457828.665396	0.9989373142657092	0.0005661860248704729	-0.0003263653144607304
2457828.6655880003	0.9992584197219077	2457828.6655880003	0.9985253722003391	0.0005685371589430793	-0.0007330475215685527
2457828.66578	0.9992533493262225	2457828.66578	0.9994858107031536	0.0005735990303233164	0.0002324613769312256
2457828.665972	0.9992484565051653	2457828.665972	0.9999057228027745	0.0005768387734022285	0.0006572662976090937
2457828.666166	0.9992436822078792	2457828.666166	0.9976116447228202	0.000584781461359887	-0.0016320374850590234
2457828.66636	0.9992390683621034	2457828.66636	0.9982537984257404	0.0005984268187889067	-0.0009852699363630537
2457828.666552	0.9992346511487004	2457828.666552	0.9987848534584854	0.0006077660633475765	-0.00044979769021491483
2457828.666743	0.9992303961658068	2457828.666743	0.9981911948573472	0.0006006623944589247	-0.0010392013084595806
2457828.666935	0.9992262515574176	2457828.666935	1.0011802003126051	0.0005991542267654238	0.0019539487551872847
2457828.667127	0.9992222332117152	2457828.667127	0.998643825494893	0.0005998913148657492	-0.0005784077168222713
2457828.667319	0.9992183349760899	2457828.667319	0.9998944999256564	0.000597953703381356	0.0006761649495663491
2457828.66751	0.9992145705209982	2457828.66751	0.9996514887974214	0.0005945167417576423	0.00043691827642322595
2457828.667702	0.9992108951763518	2457828.667702	0.9998420858337658	0.0005944186394783961	0.0006311906574140157
2457828.667895	0.9992073056965978	2457828.667895	0.9993038632060258	0.0005929895704483157	9.655750942827446e-05
2457828.668087	0.9992038346829356	2457828.668087	0.9987592777268058	0.0005885833330774487	-0.00044455695612988233
2457828.672703	0.9991422851727698	2457828.672703	0.99957472133466	0.0006135108877914473	0.00043243616189003736
2457828.672895	0.9991404032289822	2457828.672895	1.0008160555501435	0.0006072902804988869	0.0016756523211614027
2457828.673087	0.9991385623213151	2457828.673087	0.9985712796722924	0.0006004226914411203	-0.0005672826490226157
2457828.673284	0.9991367149872448	2457828.673284	1.0007974059813298	0.0005973393481764727	0.0016606909940851675
2457828.673478	0.9991349357853468	2457828.673478	0.999524633721658	0.0005955758138849706	0.0003896979363110509
2457828.673669	0.9991332218668856	2457828.673669	0.9983041252326172	0.0005905792981945165	-0.0008290966342685557
2457828.673863	0.9991315184004964	2457828.673863	0.9982110389117316	0.0005878544800344268	-0.0009204794887649471
2457828.674055	0.9991298686588452	2457828.674055	0.9993700569086376	0.0005871823133329191	0.00024018824979243905
2457828.674247	0.9991282539847024	2457828.674247	0.9989781252013664	0.0005893379168228179	-0.0001501287833360898
2457828.674439	0.9991266735221545	2457828.674439	0.9980251793766182	0.0005911904368523481	-0.0011014941455362859
2457828.674632	0.9991251184727136	2457828.674632	0.9980664924247366	0.0005925488132141178	-0.0010586260479771292
2457828.674823	0.9991236119474952	2457828.674823	0.9979040112682129	0.0005934374132137809	-0.0012196006792820624
2457828.675015	0.999122129266492	2457828.675015	0.9987880200488404	0.0005968558091924005	-0.00033410921765175683
2457828.675207	0.9991206776600268	2457828.675207	0.9978021010866512	0.0006019578571231929	-0.0013185765733753074
2457828.6753990003	0.9991192564004272	2457828.6753990003	0.9993323364094052	0.000607002299390135	0.00021308000897801715
2457828.67559	0.9991178719795508	2457828.67559	0.9984877808756324	0.0006058802280698709	-0.0006300911039187617
2457828.675974	0.9991151748252468	2457828.675974	0.9991111420424602	0.000604209921801499	-4.032782786711486e-06
2457828.676166	0.9991138681501948	2457828.676166	0.998551769080756	0.0006043821872755821	-0.0005620990694387151
2457828.6763580004	0.9991125885888852	2457828.6763580004	0.998115486961468	0.0006054645419272661	-0.000997101627417285
2457828.67655	0.9991113355691862	2457828.67655	0.998928838292688	0.0006006600733816557	-0.00018249727649832792
2457828.676742	0.9991101085162768	2457828.676742	1.0006421973174051	0.0005976413662215187	0.0015320888011279845
2457828.67751	0.999105449314114	2457828.67751	0.9981353257664276	0.0005964041141825875	-0.00097012354768633
2457828.677704	0.999104332847054	2457828.677704	1.0000859366599204	0.0005827855944674187	0.0009816038128663829
2457828.678087	0.9991021969691214	2457828.678087	0.9996877226596068	0.0005630309423912085	0.0005855256904855332
2457828.678279	0.9991011594604191	2457828.678279	0.9996856088307468	0.000560048508211605	0.0005844493703277552
2457828.678471	0.9991001435652832	2457828.678471	1.000592903243621	0.0005599488881793412	0.0014927596783378405
2457828.678665	0.9990991386195142	2457828.678665	0.9984287078014858	0.0005591130113920376	-0.0006704308180282004
2457828.678857	0.9990981649397944	2457828.678857	0.9999764234169932	0.0005601981616454722	0.0008782584771988011
2457828.679048	0.9990972165814184	2457828.679048	0.9994071430810024	0.0005604663886657463	0.0003099264995840567
2457828.67924	0.9990962832359916	2457828.67924	0.9986208122658456	0.0005603837285252613	-0.0004754709701459969
2457828.679432	0.999095369556612	2457828.679432	0.9994267928796412	0.0005608384941459098	0.0003314233230290453
2457828.679624	0.9990944751877976	2457828.679624	0.9978301713127978	0.0005604466986101385	-0.0012643038749997615
2457828.679816	0.9990935997843848	2457828.679816	0.9995425800924659	0.000561148938715158	0.00044898030808127043
2457828.680008	0.9990927430111848	2457828.680008	0.9999416832877096	0.0005614188774020741	0.0008489402765247122
2457828.6802	0.9990919045446719	2457828.6802	0.9999639673208638	0.0005616411205862132	0.0008720627761917843
2457828.680392	0.9990910840645816	2457828.680392	0.999482889316724	0.0005618779086423211	0.0003918052521423298
