,scaled_error_ground,scaled_flux_ground,time_ground,xmodel_ground,ymodel_ground,yresidual_ground
0,0.000496834741233,0.99995010392,2457828.62194,2457828.62194,1.0,-4.98960804405e-05
1,0.000495829002891,0.999706730673,2457828.62214,2457828.62214,1.0,-0.000293269327389
2,0.000496834741233,0.999583522238,2457828.62233,2457828.62233,1.0,-0.000416477761981
3,0.000496834741233,1.00110316647,2457828.62252,2457828.62252,1.0,0.00110316646645
4,0.000495829002891,0.999862603653,2457828.62271,2457828.62271,1.0,-0.000137396347168
5,0.000497337610404,0.999512601222,2457828.62291,2457828.62291,1.0,-0.000487398778011
6,0.000497337610404,1.00004668464,2457828.6231,2457828.6231,1.0,4.66846431779e-05
7,0.000497337610404,0.999714764573,2457828.62329,2457828.62329,1.0,-0.000285235426823
8,0.000498343348747,1.00022265695,2457828.62348,2457828.62348,1.0,0.000222656948552
9,0.000498846217918,0.999100247471,2457828.62367,2457828.62367,1.0,-0.00089975252939
10,0.000497840479576,0.999720279671,2457828.62387,2457828.62387,1.0,-0.000279720328817
11,0.00049934908709,1.00001895754,2457828.62406,2457828.62406,1.0,1.89575419771e-05
12,0.000500857694603,0.999696612916,2457828.62425,2457828.62425,1.0,-0.000303387084445
13,0.000501360563775,1.00059774898,2457828.62444,2457828.62444,1.0,0.000597748982878
14,0.00049934908709,0.999972677115,2457828.62463,2457828.62463,1.0,-2.73228846595e-05
15,0.000498343348747,0.999111235808,2457828.62482,2457828.62482,1.0,-0.000888764192028
16,0.000497840479576,1.0007933277,2457828.62502,2457828.62502,1.0,0.000793327698307
17,0.000498846217918,1.00074353816,2457828.62521,2457828.62521,1.0,0.000743538162723
18,0.000499851956261,1.00017327903,2457828.6254,2457828.6254,1.0,0.000173279025112
19,0.000501360563775,1.00021048586,2457828.62559,2457828.62559,1.0,0.000210485856161
20,0.000501360563775,0.999797624779,2457828.62578,2457828.62578,1.0,-0.000202375221093
21,0.000501863432946,1.00028940442,2457828.62598,2457828.62598,1.0,0.00028940442122
22,0.000501863432946,1.00058810321,2457828.62617,2457828.62617,1.0,0.000588103211596
23,0.000501360563775,0.99940736091,2457828.62636,2457828.62636,1.0,-0.000592639090215
24,0.000501360563775,0.999002021951,2457828.62655,2457828.62655,1.0,-0.000997978049481
25,0.000505383517145,0.999555675411,2457828.62674,2457828.62674,1.0,-0.000444324589262
26,0.000501863432946,0.99999373175,2457828.62694,2457828.62694,1.0,-6.26825046512e-06
27,0.000503874909631,0.999640733023,2457828.62713,2457828.62713,1.0,-0.000359266976754
28,0.000502869171289,0.999623148034,2457828.62732,2457828.62732,1.0,-0.000376851965795
29,0.000506389255488,1.00029749012,2457828.62752,2457828.62752,1.0,0.000297490115021
30,0.000503874909631,1.00086725632,2457828.62771,2457828.62771,1.0,0.000867256318046
31,0.000501863432946,0.999700594353,2457828.6279,2457828.6279,1.0,-0.00029940564697
32,0.00050739499383,1.00013657643,2457828.62809,2457828.62809,1.0,0.000136576427168
33,0.000501863432946,1.00005257087,2457828.62828,2457828.62828,1.0,5.25708683556e-05
34,0.000498343348747,1.00016420234,2457828.62848,2457828.62848,1.0,0.000164202336756
35,0.000500857694603,0.999806153989,2457828.62867,2457828.62867,1.0,-0.000193846010571
36,0.000497337610404,1.00036282467,2457828.62886,2457828.62886,1.0,0.000362824674419
37,0.000495326133719,1.0011618783,2457828.62905,2457828.62905,1.0,0.00116187829997
38,0.000496331872062,0.999510926916,2457828.62943,2457828.62943,1.0,-0.000489073084203
39,0.000497337610404,1.00053375183,2457828.62982,2457828.62982,1.0,0.000533751825202
40,0.000495326133719,0.999834234401,2457828.63001,2457828.63001,1.0,-0.000165765599268
41,0.000493314657034,1.00001174172,2457828.6302,2457828.6302,1.0,1.17417208274e-05
42,0.000491303180349,1.00026870238,2457828.63039,2457828.63039,1.0,0.00026870237973
43,0.000489291703664,0.99939527592,2457828.63059,2457828.63059,1.0,-0.000604724080194
44,0.000486777357807,0.999467704512,2457828.63078,2457828.63078,1.0,-0.000532295487573
45,0.000488285965321,1.00031400692,2457828.63097,2457828.63097,1.0,0.000314006920499
46,0.000485771619465,0.999033214573,2457828.63117,2457828.63117,1.0,-0.000966785426818
