,phase_fold_scaled_flux_k2,phase_fold_time_k2,scaled_error_k2,xmodel_k2,ymodel_k2,yresidual_k2
505,0.999992212458,-0.077619097677,4.65462314775e-05,-0.077619097677,1.0,1.30721758109e-05
766,0.999982767741,-0.077307482366,4.65462314775e-05,-0.077307482366,1.0,-8.88190440662e-06
255,0.999985468146,-0.0770134391399,4.65462314775e-05,-0.0770134391399,1.0,2.59446784272e-05
523,0.999996208039,-0.076727947723,4.65462314775e-05,-0.076727947723,1.0,-3.37318828108e-05
3,0.999980191856,-0.0765486001512,4.65462314775e-05,-0.0765486001512,1.0,-1.35721461836e-05
786,1.00001899509,-0.0764075605565,4.65462314775e-05,-0.0764075605565,1.0,1.39567227946e-05
275,0.999960147066,-0.0761181480645,4.65462314775e-05,-0.0761181480645,1.0,-5.41799119891e-06
542,0.999963029481,-0.0758366175025,4.65462314775e-05,-0.0758366175025,1.0,1.47953562291e-06
23,0.999982016813,-0.0756368761735,4.65462314775e-05,-0.0756368761735,1.0,-3.57534652651e-06
805,0.999992454869,-0.0755065198709,4.65462314775e-05,-0.0755065198709,1.0,-5.779368217e-06
295,1.00000710065,-0.0752236247907,4.65462314775e-05,-0.0752236247907,1.0,-5.60596071075e-05
561,0.999972763427,-0.0749450956097,4.65462314775e-05,-0.0749450956097,1.0,-0.000168594780782
43,0.999969075494,-0.0747267784887,4.65462314775e-05,-0.0747267784887,1.0,-0.000123095454698
824,0.999990410713,-0.0746042988293,4.65462314775e-05,-0.0746042988293,1.0,-0.000118196606395
314,0.999991524984,-0.0743297958766,4.65462314775e-05,-0.0743297958766,1.0,-4.18265716394e-05
579,0.999997974856,-0.0740531920417,4.65462314775e-05,-0.0740531920417,1.0,-5.38637195668e-06
62,0.999980901936,-0.0738184197633,4.65462314775e-05,-0.0738184197633,1.0,-5.59970228609e-06
843,0.999997778119,-0.0737008370648,4.65462314775e-05,-0.0737008370648,1.0,1.06591630911e-05
333,1.00000306347,-0.0734365876021,4.65462314775e-05,-0.0734365876021,1.0,-9.57519544295e-05
81,1.00002505726,-0.0729114931549,4.65462314775e-05,-0.0729114931549,1.0,-1.06211314402e-05
352,1.00002300715,-0.0725439268036,4.65462314775e-05,-0.0725439268036,1.0,-1.64957133778e-05
614,1.00000326684,-0.0722681391753,4.65462314775e-05,-0.0722681391753,1.0,1.48586429574e-05
99,0.999991916628,-0.0720061093826,4.65462314775e-05,-0.0720061093826,1.0,2.16475603931e-05
370,0.99997599596,-0.0716516799504,4.65462314775e-05,-0.0716516799504,1.0,1.83836688401e-05
629,0.999963164069,-0.0713749108713,4.65462314775e-05,-0.0713749108713,1.0,-4.1546540982e-05
118,1.00000086983,-0.0711020200238,4.65462314775e-05,-0.0711020200238,1.0,2.21805968603e-05
390,0.999982258335,-0.0707598929436,4.65462314775e-05,-0.0707598929436,1.0,-8.85578384657e-06
649,0.99998260302,-0.0704810235375,4.65462314775e-05,-0.0704810235375,1.0,-1.90650699705e-06
138,1.00000740864,-0.0701994540279,4.65462314775e-05,-0.0701994540279,1.0,8.18451121576e-05
410,0.999968162959,-0.0698683129093,4.65462314775e-05,-0.0698683129093,1.0,-2.32371501363e-06
669,0.999996338495,-0.0695864696629,4.65462314775e-05,-0.0695864696629,1.0,-1.29624754182e-05
158,0.999994582009,-0.0692980419599,4.65462314775e-05,-0.0692980419599,1.0,5.5657195058e-05
430,0.999965295073,-0.0689771059265,4.65462314775e-05,-0.0689771059265,1.0,8.61451665272e-05
688,0.99999645289,-0.0686911822039,4.65462314775e-05,-0.0686911822039,1.0,5.26095590927e-05
178,0.999991144216,-0.068397772136,4.65462314775e-05,-0.068397772136,1.0,5.50394012773e-05
450,0.999981448377,-0.0680860191214,4.65462314775e-05,-0.0680860191214,1.0,-1.80960056514e-05
708,1.00000736128,-0.067795154484,4.65462314775e-05,-0.067795154484,1.0,2.48234830216e-05
198,1.00003213165,-0.0674987527716,4.65462314775e-05,-0.0674987527716,1.0,-8.62226016174e-06
469,0.999936467089,-0.0671950396972,4.65462314775e-05,-0.0671950396972,1.0,-1.45792191226e-05
728,0.999987921907,-0.0668981414186,4.65462314775e-05,-0.0668981414186,1.0,5.53234393297e-06
218,0.999952262344,-0.0666006122062,4.65462314775e-05,-0.0666006122062,1.0,-2.92185203082e-05
489,0.999988477827,-0.0663040950466,4.65462314775e-05,-0.0663040950466,1.0,2.37626767556e-05
747,1.00001846613,-0.0660002734785,4.65462314775e-05,-0.0660002734785,1.0,-1.49645966997e-05
236,0.999995383607,-0.0657035774422,4.65462314775e-05,-0.0657035774422,1.0,9.18048722687e-06
