,phase_fold_scaled_flux_k2,phase_fold_time_k2,scaled_error_k2,xmodel_k2,ymodel_k2,yresidual_k2
213,0.9998482088290523,-0.021836489808038095,0.0003324786215540885,-0.021836489808038095,1.0,0.0004357243755879203
1,1.000152005715759,-0.02163513274115303,0.0003324786215540885,-0.02163513274115303,1.0,-1.6738186899289964e-05
77,1.000238785607843,-0.021267186715476782,0.0003324786215540885,-0.021267186715476782,1.0,0.00012277428687679226
158,0.9999469681385026,-0.021110157486248227,0.0003324786215540885,-0.021110157486248227,1.0,-0.0007853378052956606
23,0.9996963316960347,-0.020682439853999313,0.0003324786215540885,-0.020682439853999313,1.0,0.00024981949440916473
100,0.9997693433419277,-0.020389502846683172,0.0003324786215540885,-0.020389502846683172,1.0,0.0003104292883530091
178,1.000320505826509,-0.020256490206747912,0.0003324786215540885,-0.020256490206747912,1.0,0.0002930910515400731
42,1.0002498194944092,-0.01975442091554669,0.0003324786215540885,-0.01975442091554669,1.0,8.366996991360232e-06
122,1.0002221220622172,-0.019524022667496865,0.0003324786215540885,-0.019524022667496865,1.0,-5.597157245351703e-05
199,1.0001711996649034,-0.019399288512886415,0.0003324786215540885,-0.019399288512886415,1.0,-0.00014713673916666448
64,1.000347869808492,-0.018848079800477535,0.0003324786215540885,-0.018848079800477535,1.0,7.76248920804079e-05
144,1.000093359997027,-0.01866660508125051,0.0003324786215540885,-0.01866660508125051,1.0,-0.00021592240718593114
9,0.9999812105523727,-0.018301631388453643,0.0003324786215540885,-0.018301631388453643,1.0,3.8302735541839716e-05
85,1.000000789171737,-0.017960080682712487,0.0003324786215540885,-0.017960080682712487,1.0,8.237707604508149e-05
166,1.0001427346007619,-0.017812830885532094,0.0003324786215540885,-0.017812830885532094,1.0,-0.00015476740197672978
29,0.999996929544136,-0.017357471401794555,0.0003324786215540885,-0.017357471401794555,1.0,0.00023710963672285423
107,1.000082849273149,-0.017086918194365808,0.0003324786215540885,-0.017086918194365808,1.0,-0.00033857767211886713
185,0.9996997740393502,-0.016958475963917863,0.0003324786215540885,-0.016958475963917863,1.0,0.0002434930471109098
49,0.9997840775928141,-0.016437102223846978,0.0003324786215540885,-0.016437102223846978,1.0,0.00026813568684280753
129,0.9997434793253733,-0.016224615012163213,0.0003324786215540885,-0.016224615012163213,1.0,-0.0002966714796520664
206,0.9998844223752035,-0.016099016463897442,0.0003324786215540885,-0.016099016463897442,1.0,-0.0003123490731826717
71,1.0002540984360635,-0.015537351801640398,0.0003324786215540885,-0.015537351801640398,1.0,-8.504829529509816e-05
151,1.000090772750878,-0.015368914677083012,0.0003324786215540885,-0.015368914677083012,1.0,1.9305943815162152e-05
16,1.0002826209664026,-0.014971077131974653,0.0003324786215540885,-0.014971077131974653,1.0,-0.0005302619454884416
93,1.0003193413695244,-0.014654718887584295,0.0003324786215540885,-0.014654718887584295,1.0,2.423966790998655e-05
171,1.0001529545800347,-0.014515483684363062,0.0003324786215540885,-0.014515483684363062,1.0,0.00018220030205040594
37,1.000269307901344,-0.014035243835678557,0.0003324786215540885,-0.014035243835678557,1.0,0.0003478698084919962
115,1.0002951364449193,-0.013785593463808254,0.0003324786215540885,-0.013785593463808254,1.0,0.0004952706782248573
193,0.9995604935242638,-0.0136598562747281,0.0003324786215540885,-0.0136598562747281,1.0,3.478523007016676e-05
57,0.9996450713789804,-0.01312205225656271,0.0003324786215540885,-0.01312205225656271,0.9999417428586325,0.000499116093183205
137,0.9998252247554312,-0.012925956800188487,0.0003324786215540885,-0.012925956800188487,0.9998950761868295,0.0002408911123679136
214,0.9993877935108892,-0.01279773684831298,0.0003324786215540885,-0.01279773684831298,0.9998598909658906,-3.509662796541413e-05
2,1.0002697388611577,-0.012596036372428898,0.0003324786215540885,-0.012596036372428898,0.9997986449232332,-0.00026184926342476267
78,0.9994421703217282,-0.012228422013549789,0.0003324786215540885,-0.012228422013549789,0.9996742391729996,0.000254098436063499
159,0.9996783993359849,-0.012071488782282813,0.0003324786215540885,-0.012071488782282813,0.9996183289957618,-3.829655330633841e-05
24,0.9995774957649678,-0.011643421354847305,0.0003324786215540885,-0.011643421354847305,0.9994137771333728,0.0005032675451153157
101,0.9989769707508602,-0.011350780787608983,0.0003324786215540885,-0.011350780787608983,0.9992471008559324,0.000203927309329055
179,0.9996674692841211,-0.011217773297744316,0.0003324786215540885,-0.011217773297744316,0.9991702245822143,-0.00028750982619962784
43,0.9992252463708142,-0.010715516542745718,0.0003324786215540885,-0.010715516542745718,0.9989148170824612,-5.468923902951506e-05
123,0.9991484964224984,-0.010485287012159006,0.0003324786215540885,-0.010485287012159006,0.9988039781551716,0.00023878560784296177
200,0.9989857257993431,-0.01036051021469575,0.0003324786215540885,-0.01036051021469575,0.9987342794665481,-0.0002320688512713609
65,0.9988791647286197,-0.009809280283832322,0.0003324786215540885,-0.009809280283832322,0.9983838940503948,0.00013726886035236863
145,0.998481573648096,-0.009627843057330665,0.0003324786215540885,-0.009627843057330665,0.9982670514573072,-0.00012127995734656505
10,0.9984296936489102,-0.009262561594255203,0.0003324786215540885,-0.009262561594255203,0.9980612084581727,0.00025265271079533136
86,0.997449202885517,-0.008921331431054114,0.0003324786215540885,-0.008921331431054114,0.9978748465780554,0.0003560680127459026
30,0.9976018854677385,-0.008318565586989735,0.0003324786215540885,-0.008318565586989735,0.9974689420545367,3.7714501795127475e-05
108,0.9971343896134853,-0.00804820767154979,0.0003324786215540885,-0.00804820767154979,0.997286435399713,-0.00014225468945350261
186,0.9970887066632564,-0.00791971043798867,0.0003324786215540885,-0.00791971043798867,0.9972096359988257,7.891717370700491e-07
50,0.9969468135388053,-0.007398219275444262,0.0003324786215540885,-0.007398219275444262,0.9969085108032635,-0.00042564369253839107
130,0.9973902148394717,-0.007185886772958838,0.0003324786215540885,-0.007185886772958838,0.9967655702748414,-0.0003843199119304419
207,0.9968076255752112,-0.007060273598426647,0.0003324786215540885,-0.007060273598426647,0.9966768943675953,-0.0006809892617726243
152,0.995655696753115,-0.006330200240142858,0.0003324786215540885,-0.006330200240142858,0.9961825875071721,-0.00033409977153342485
17,0.9955493394444263,-0.005932077791271695,0.0003324786215540885,-0.005932077791271695,0.9959494022115472,0.0002654369697514536
94,0.9958633999136796,-0.00561589547442054,0.0003324786215540885,-0.00561589547442054,0.9957328555606831,-5.9589220118949626e-05
172,0.9950476264695358,-0.005476725368566804,0.0003324786215540885,-0.005476725368566804,0.9956323481911004,-0.0002560659203354465
38,0.9957293912890877,-0.004996317626421387,0.0003324786215540885,-0.004996317626421387,0.9952936669134997,0.0003193413695243841
116,0.9947330243438616,-0.004746848950276217,0.0003324786215540885,-0.004746848950276217,0.9951444723957863,0.0001305443529964201
194,0.995670625063374,-0.004621129271527025,0.0003324786215540885,-0.004621129271527025,0.9950715735277402,0.0003646963640991929
58,0.9944092971317443,-0.004083233787468998,0.0003324786215540885,-0.004083233787468998,0.994721646204927,0.00029921474986205343
138,0.9937140975255075,-0.0038871904502002508,0.0003324786215540885,-0.0038871904502002508,0.994580400428681,-0.00011581776418678746
215,0.9941495918333929,-0.003759027973501361,0.0003324786215540885,-0.003759027973501361,0.9944883501253512,-0.0004297174617702293
3,0.9944394001288831,-0.0035569840886182646,0.0003324786215540885,-0.0035569840886182646,0.9943482903706011,-0.0006480150138467033
79,0.9942664079858811,-0.0031895689357952506,0.0003324786215540885,-0.0031895689357952506,0.9941291391255287,-0.0002306566580723146
160,0.993920573512364,-0.0030327759934039022,0.0003324786215540885,-0.0030327759934039022,0.9940411085794995,-0.00027013010507215274
102,0.9943848344378189,-0.002311970352707249,0.0003324786215540885,-0.002311970352707249,0.9936822346897503,0.000702599748068633
180,0.99340426208829,-0.0021791006797116097,0.0003324786215540885,-0.0021791006797116097,0.993628756601155,3.168446996115737e-05
44,0.9937894644662202,-0.0016766125819458466,0.0003324786215540885,-0.0016766125819458466,0.9934963734146801,0.0004298841298882028
124,0.9937203696000795,-0.001446551356764303,0.0003324786215540885,-0.001446551356764303,0.9934570447188052,8.61443913526827e-05
201,0.99371178582985,-0.0013217760013617408,0.0003324786215540885,-0.0013217760013617408,0.9934387994497073,-0.0003872891053343652
66,0.9934151808340579,-0.0007704368882741619,0.0003324786215540885,-0.0007704368882741619,0.9933803956039877,8.284927314905488e-05
146,0.9937439573717879,-0.0005891255303822618,0.0003324786215540885,-0.0005891255303822618,0.9933683560506074,-0.0001520457862276281
11,0.9934991539418094,-0.00022353650297191052,0.0003324786215540885,-0.00022353650297191052,0.9933540295708777,0.0005561129583939728
87,0.9929679787292388,0.00011746190546091384,0.0003324786215540885,0.00011746190546091384,0.9933522986411693,0.0005425402540316648
31,0.9929954244140882,0.0007203839007843271,0.0003324786215540885,0.0007203839007843271,0.993376736020161,-0.0004095507877334148
109,0.9939557416266466,0.0009905912271506168,0.0003324786215540885,0.0009905912271506168,0.9933996286682526,-0.0002745858327662942
187,0.9929556224458181,0.0011190107970833196,0.0003324786215540885,0.0011190107970833196,0.9934132977187808,7.897847173676809e-05
51,0.9935720794503373,0.00164066326090051,0.0003324786215540885,0.00164066326090051,0.9934897023742922,-0.0007453445206720977
131,0.9941715393802764,0.0018528855511590336,0.0003324786215540885,0.0018528855511590336,0.9935323167457993,0.00029513644491929725
208,0.9932216611773166,0.0019784694731015406,0.0003324786215540885,0.0019784694731015406,0.9935619016438232,-0.0004114480519247232
72,0.9937471419296485,0.0025403436416695513,0.0003324786215540885,0.0025403436416695513,0.9937854384829549,-0.0006386582575721444
153,0.9944598833071064,0.002708514196797296,0.0003324786215540885,0.002708514196797296,0.9938684956889341,-0.00016312748817781664
18,0.9937219533536863,0.003106877052573509,0.0003324786215540885,0.003106877052573509,0.9940823904766548,0.0002720823474231526
95,0.9946294586989359,0.003422883647829167,0.0003324786215540885,0.003422883647829167,0.9942647623348367,0.0002613056939790859
173,0.9943730066796627,0.0035619886563722503,0.0003324786215540885,0.0035619886563722503,0.9943516206066316,-0.0006390946864714975
39,0.9946757856370452,0.004042608582835783,0.0003324786215540885,0.004042608582835783,0.9946925238239445,0.00022212206221716713
117,0.9942291354874552,0.004291895357255271,0.0003324786215540885,0.004291895357255271,0.9948677937450273,0.0003445182673267322
195,0.9942020437895028,0.004417597731617207,0.0003324786215540885,0.004417597731617207,0.9949510926383661,0.0002633248812742295
59,0.9951837435177061,0.004955628560480818,0.0003324786215540885,0.004955628560480818,0.9952687918130012,-0.00017883995171186218
139,0.9948676939172554,0.005151531608873938,0.0003324786215540885,0.005151531608873938,0.9953981520788618,6.869888012417391e-05
216,0.9958842619415086,0.005279769689138902,0.0003324786215540885,0.005279769689138902,0.9954894057704519,0.00018801589550010434
4,0.9955039191748696,0.005482023492334065,0.0003324786215540885,0.005482023492334065,0.9956361971484284,0.0002716074582402861
80,0.9957738968126625,0.005849239851102084,0.0003324786215540885,0.005849239851102084,0.995895176770009,-0.00025652067462667016
161,0.9963084369226829,0.006005981086389056,0.0003324786215540885,0.006005981086389056,0.9959952404516557,0.0006246445646302945
