,scaled_error_ground,scaled_flux_ground,time_ground,xmodel_ground,ymodel_ground,yresidual_ground
67,0.00168191879303,1.00100241846,2457931.8581,2457931.8581,1.0,0.00100241845598
68,0.00166275648124,0.998147941814,2457931.85923,2457931.85923,1.0,-0.00185205818616
69,0.00166797194765,1.00225321728,2457931.85961,2457931.85961,1.0,0.00225321727836
70,0.00165841097065,0.99397278932,2457931.86074,2457931.86074,1.0,-0.00602721067986
71,0.00166686117607,1.00489456898,2457931.86112,2457931.86112,1.0,0.00489456898149
72,0.001662648295,1.00220080951,2457931.86149,2457931.86149,1.0,0.00220080950647
73,0.00166161853064,1.00092904758,2457931.86187,2457931.86187,1.0,0.000929047575336
74,0.0016606041015,1.00143565604,2457931.86225,2457931.86225,1.0,0.00143565603692
75,0.00166178824244,0.999430185299,2457931.863,2457931.863,1.0,-0.000569814700645
76,0.00165762769306,1.00008702937,2457931.86338,2457931.86338,1.0,8.70293736781e-05
77,0.00165029498671,0.999119232519,2457931.86376,2457931.86376,1.0,-0.00088076748051
78,0.00165745727261,0.998469376148,2457931.86602,2457931.86602,1.0,-0.00153062385191
79,0.00165976446301,1.001460113,2457931.86639,2457931.86639,1.0,0.00146011299713
80,0.00165481261708,1.00184443666,2457931.86715,2457931.86715,1.0,0.00184443665764
81,0.00165074766047,1.00164528712,2457931.86753,2457931.86753,1.0,0.00164528712446
82,0.00165309724959,1.0019492522,2457931.8679,2457931.8679,1.0,0.00194925220141
83,0.00164904836129,1.00131686509,2457931.86828,2457931.86828,1.0,0.0013168650873
84,0.00164738736951,0.995974766206,2457931.86903,2457931.86903,1.0,-0.00402523379376
85,0.00192231163658,1.00538021433,2457931.86979,2457931.86979,1.0,0.00538021433431
86,0.00215020337625,1.00026172195,2457931.87016,2457931.87016,1.0,0.000261721946636
87,0.00165178055258,0.999590902466,2457931.87318,2457931.87318,1.0,-0.000409097533523
88,0.00165106052718,0.997319899018,2457931.87356,2457931.87356,1.0,-0.00268010098198
89,0.00182301756573,1.00116313562,2457931.87394,2457931.87394,1.0,0.0011631356231
90,0.00165339410918,1.00320354488,2457931.8777,2457931.8777,0.999523007992,0.00368053688355
91,0.00165601762273,0.998074570933,2457931.87808,2457931.87808,0.999283044393,-0.00120847345972
92,0.00166190423373,0.998965503055,2457931.87846,2457931.87846,0.999015004591,-4.95015357351e-05
93,0.00164766985112,0.992753435161,2457931.87921,2457931.87921,0.998410658858,-0.00565722369732
94,0.00165357675164,0.99765880261,2457931.87959,2457931.87959,0.998085846384,-0.000427043774621
95,0.00164972695731,0.997987224647,2457931.87997,2457931.87997,0.997750984123,0.000236240524176
96,0.00164913919989,0.998175892626,2457931.88034,2457931.88034,0.997409959576,0.000765933049383
97,0.0016414616635,0.99821083114,2457931.8811,2457931.8811,0.996722617416,0.00148821372446
98,0.00163763099744,0.998553228583,2457931.88148,2457931.88148,0.996385565988,0.00216766259494
99,0.00162729266936,0.994937092323,2457931.88185,2457931.88185,0.996057376201,-0.00112028387806
100,0.00162347179321,0.994779869007,2457931.88223,2457931.88223,0.995742082609,-0.000962213601698
101,0.00162291184864,0.991838046079,2457931.88261,2457931.88261,0.995444151427,-0.00360610534833
102,0.0016185496576,0.98959149959,2457931.88336,2457931.88336,0.994922832015,-0.00533133242472
103,0.00163105090202,0.996226323511,2457931.88374,2457931.88374,0.994720026615,0.00150629689619
104,0.00162725262462,0.994807819819,2457931.88412,2457931.88412,0.994589522375,0.000218297443513
105,0.00162466217678,0.994709991978,2457931.886,2457931.886,0.994153911446,0.000556080532259
106,0.00162693449915,0.995129254153,2457931.88676,2457931.88676,0.994024695238,0.00110455891487
107,0.00162644384392,0.994360606832,2457931.88713,2457931.88713,0.993966742705,0.000393864126971
108,0.00162923105735,0.997997706201,2457931.88751,2457931.88751,0.993912536601,0.00408516959994
109,0.00161893042563,0.993993752429,2457931.88789,2457931.88789,0.993862033826,0.000131718602904
