,x,y,time,index
0,-0.19969940618819704,1.0000020384034565,2457173.997436814,387
1,-0.19946941970061627,1.0000347794423314,2457152.2376400805,134
2,-0.19847142721210165,0.999968183037847,2457197.432539722,657
3,-0.19815276576962726,0.9999999091931269,2457175.6728316634,407
4,-0.19790594364744984,1.0000300626269132,2457153.913051766,154
5,-0.1969195898971502,0.9999965583285053,2457199.1079397686,677
6,-0.19660645550491018,0.9999574397440903,2457177.348226183,427
7,-0.19634468600465615,1.0000257653146958,2457155.5884612324,174
8,-0.19536672975718117,1.0001166864017268,2457200.783340838,697
9,-0.19506055268654354,0.9999898656938144,2457179.023620295,447
10,-0.1947852268548934,0.9999891529931987,2457157.263868901,194
11,-0.19381233584534707,0.9999889865220489,2457202.458743441,717
12,-0.19351463555636828,1.0000288990911437,2457180.6990144216,467
13,-0.19322724537208835,1.000013902319862,2457158.9392750915,214
14,-0.19225659838428377,0.9999954692673528,2457204.134147388,737
15,-0.19196898222331227,0.9999961407787004,2457182.374408284,486
16,-0.19167122024876482,0.9999632785566513,2457160.614679326,233
17,-0.19069943486462482,0.9999967698679092,2457205.809552761,756
18,-0.190423071787018,1.0000899843286266,2457184.049802404,505
19,-0.19011672994504425,0.9999923177194074,2457162.2900820253,253
20,-0.19004695434705343,1.000007042123344,2457140.530125081,0
21,-0.1891403862025628,0.9999964680066119,2457207.4849600187,776
22,-0.18887698387556562,1.0000323852589497,2457185.725196701,525
23,-0.18856365199200809,1.0000094322470412,2457163.9654833125,273
24,-0.18846631308023842,0.9999940016582024,2457142.2055539316,20
25,-0.18757967280139864,1.0000873034000608,2457209.1603689413,796
26,-0.18733059859572554,1.0000106295381987,2457187.400591295,545
27,-0.18701186368063116,1.000015951162836,2457165.64088331,293
28,-0.1868882983831902,0.9999826755692252,2457143.8809801554,40
29,-0.1860170904686579,1.0000203305794093,2457210.8357797326,815
30,-0.18578389686266095,0.9999597765491386,2457189.0759862065,564
31,-0.1854612423237162,0.9999349185208313,2457167.316282141,312
32,-0.18531319849297,0.9999913730404574,2457145.5564034646,59
33,-0.18445253594395006,1.000007361682772,2457212.5111924964,834
34,-0.18423656035322622,0.9999428192087276,2457190.751381752,583
35,-0.18391166451374608,1.000013996548181,2457168.991679928,331
36,-0.18374070024508649,1.0000255400937494,2457147.231824172,78
37,-0.18288590841160646,0.9999805790614587,2457214.1866073334,853
38,-0.1826885718961614,0.9999964027611621,2457192.4267779496,602
39,-0.1823630074325563,1.000070872970949,2457170.6670767944,350
40,-0.18217068886858334,1.0000187885840617,2457148.9072423927,96
41,-0.18113991480769565,0.9999865912815539,2457194.102174816,620
42,-0.1808150476718683,1.000024178518781,2457172.342472963,368
43,-0.18060284863783138,1.0000119072206637,2457150.582658442,115
44,-0.17959027366779046,1.0000501039607836,2457195.7775726663,638
45,-0.17926786219676172,1.0000046167633638,2457174.0178683577,388
46,-0.17903756196988863,0.9999741245758689,2457152.258071938,135
47,-0.17803973351056246,1.0000119494875819,2457197.4529714156,658
48,-0.17772102783026578,1.0000000020521005,2457175.6932634013,408
49,-0.17747421152885445,0.9999703860528014,2457153.9334834977,155
50,-0.17648788199294174,1.000003621644307,2457199.1283714767,678
51,-0.17617492199085383,1.0000228826849344,2457177.3686577165,428
52,-0.17591277763326352,1.0000225014029915,2457155.608893141,175
53,-0.17493490625255814,0.999990479064147,2457200.8037726614,698
54,-0.17462882232145394,1.0000198995047056,2457179.0440520253,448
55,-0.17435344084327997,1.0000132981553072,2457157.284300687,195
56,-0.17338069534560996,1.0000312894303205,2457202.4791750815,718
57,-0.17308300658902398,0.9999850020720318,2457180.7194460505,468
58,-0.1727955803159943,0.9999984868317665,2457158.9597067568,215
59,-0.17182493972375645,1.0000062523528221,2457204.1545790466,738
